text,video_path,audio_path,num_frames,video_width,video_height
"The video starts with a medium shot of a woman standing on a grand staircase, wearing a gold silk-like shirt tied at the waist, a black top underneath, and brown-tinted aviator sunglasses. She has long, wavy brown hair and is looking directly at the camera with a serious expression. In the background, other people are visible, including a man in a white chef's coat holding a tray and another man in a suit also holding a tray. The setting appears to be a formal event or reception, with elegant architecture in the background. A male voice says, <S>Pull the shade.<E> The camera slowly zooms in on the woman, as she slightly adjusts her sunglasses. She maintains her direct gaze at the camera throughout the shot. The male voice repeats, <S>Pull the shade.<E><AUDCAP>A male voice speaks in a low, somewhat muffled tone. Background ambient sounds include light chatter and subtle, instrumental music.<ENDAUDCAP>",/cpfs01/gongshukai/datasets/matrix_data/video/771c44f8a5a53139ec8c_012_sdr_2.mp4,/cpfs01/gongshukai/datasets/matrix_data/audio/771c44f8a5a53139ec8c_012_sdr_2.wav,164,1610,804
"The video starts with a woman in a red skirt suit, carrying a white book or notepad, walking away from the camera down a hallway and turning left into an office. The camera follows her movement. She turns back, and a man in a dark suit with a light-colored shirt and striped tie, carrying a stack of newspapers under his arm, walks past the camera and follows her into the same office, disappearing from view.<AUDCAP>A single, distinct ""ding"" sound is heard, followed by a sequence of light, suspenseful, and slightly urgent instrumental music playing in the background.<ENDAUDCAP>",/cpfs01/gongshukai/datasets/matrix_data/video/771c44f8a5a53139ec8c_057_sdr_6.mp4,/cpfs01/gongshukai/datasets/matrix_data/audio/771c44f8a5a53139ec8c_057_sdr_6.wav,170,1608,804
"The video opens with a medium shot of a white door with a sign reading 'SERVICE' on it. The door then opens to reveal a man in a light blue shirt and dark tie, standing in a small storage room with shelves filled with boxes and other items. The man steps out of the room and turns to his left, revealing a long, well-lit hallway with multiple doors and light fixtures on the walls. In the distance, two people, a man and a woman, are visible walking down the hallway. The camera then slowly zooms in on the man's face, who looks directly at the camera with a serious expression. The man has short, dark hair and blue eyes. The two people in the background are out of focus as the camera focuses on the man's face.<AUDCAP>A distinct, rapid whoosh sound is heard as the door opens, followed by a slight thud as it settles into place. There is a very subtle, low-level ambient hum present throughout the scene, indicative of a quiet indoor environment. No speech or music is present.<ENDAUDCAP>",/cpfs01/gongshukai/datasets/matrix_data/video/771c44f8a5a53139ec8c_057_sdr_5.mp4,/cpfs01/gongshukai/datasets/matrix_data/audio/771c44f8a5a53139ec8c_057_sdr_5.wav,192,1608,804
"The video starts with a medium shot of a well-lit white hallway in a building. The hallway features a symmetrical design with white walls, two vertical lights on each side of the door, and a patterned marble floor. The text 'ACCESS TO OPERATIONS SECTORS 27-97 NO CONTRACT EMPLOYEES ENTRY RESTRICTED' is visible above a white double door. The camera then pans to the left, revealing a man in a light blue shirt and dark tie, possibly a security guard, who looks to his right before turning and walking away from the camera down the hallway. The shot is a handheld shot.<AUDCAP>A low-frequency hum is present throughout the audio. A distinct, high-pitched electronic tone is heard at 0:04.<ENDAUDCAP>",/cpfs01/gongshukai/datasets/matrix_data/video/771c44f8a5a53139ec8c_058_sdr_1.mp4,/cpfs01/gongshukai/datasets/matrix_data/audio/771c44f8a5a53139ec8c_058_sdr_1.wav,127,1608,804
"The video starts with a medium shot of a man in a black suit, with his back to the camera. He is walking towards the left of the frame, holding a white bag. In the background, a woman in a red skirt and top is standing next to a silver cart, holding a pen and a notepad. Other people are seated at tables in the background. As the man walks to the left, he picks up a newspaper and a cup. The camera then cuts to a slightly higher angle, still showing the man walking to the left, and the woman in red, now walking towards the camera while holding a white cup. The camera then cuts to an overhead shot, showing the woman in red sitting down at a table to the left, and the man in the black suit sitting down on the right. The man places the newspaper, which reads 'The Washington Post', on the table in front of him. There are also two small silver shakers and a black rectangular object on the table. The man puts his left leg up on the table.<AUDCAP>Background ambient cafeteria sounds, including indistinct chatter, and the clinking of dishes or cups, with a noticeable clink as an object is placed on a table near the end of the clip.<ENDAUDCAP>",/cpfs01/gongshukai/datasets/matrix_data/video/771c44f8a5a53139ec8c_058_sdr_6.mp4,/cpfs01/gongshukai/datasets/matrix_data/audio/771c44f8a5a53139ec8c_058_sdr_6.wav,215,1608,804
"The video starts with an overhead shot of two people sitting at a table. A woman with a bun is seated on the left, wearing a red top and glasses. She has a notebook and a pen in front of her, and a cup of coffee is next to the notebook. A man in a dark suit is seated on the right, holding a newspaper titled 'The Washington Post'. The man unfolds the newspaper, revealing the full spread of the paper. The camera then zooms in on the woman's hands and the notebook, showing her writing. The camera continues to zoom in, focusing on the cup of coffee on the table. The woman's hand, holding the pen, moves towards the cup and uses the pen to stir the coffee.<AUDCAP>Sound of paper rustling as a newspaper is unfolded, followed by a faint clinking sound, then the distinct sound of a pen stirring liquid in a cup. A very subtle, low-frequency ambient hum is present throughout the audio.<ENDAUDCAP>",/cpfs01/gongshukai/datasets/matrix_data/video/771c44f8a5a53139ec8c_058_sdr_8.mp4,/cpfs01/gongshukai/datasets/matrix_data/audio/771c44f8a5a53139ec8c_058_sdr_8.wav,214,1608,804
"The video starts with a close-up shot of a person's eye, partially obscured by a pair of eyeglasses. The eye is looking downwards. A small, clear drop of liquid is seen being dispensed directly onto the eye from above the frame. As the liquid hits the eye, it spreads slightly. Immediately after, the liquid begins to trickle down the lens of the eyeglasses in a series of small, individual droplets. These droplets create a visible trail on the glass before eventually collecting into a larger drop that hangs from the bottom edge of the eyeglass lens. The video ends with this larger drop suspended from the bottom of the lens.<AUDCAP>A continuous, low-frequency hum or drone is present throughout the audio, accompanied by a subtle click sound at the very end. No speech is present.<ENDAUDCAP>",/cpfs01/gongshukai/datasets/matrix_data/video/771c44f8a5a53139ec8c_069_sdr_0.mp4,/cpfs01/gongshukai/datasets/matrix_data/audio/771c44f8a5a53139ec8c_069_sdr_0.wav,150,1606,802
"The video starts with a medium shot of a man in a black suit and glasses, sitting in a control room, looking at a computer screen. The computer screen is initially off, then it turns on and displays a blue background with a white circle icon and text that says 'CENTRAL SYSTEM CONTROL' and 'ENTER PASSWORD'. The man begins to type on the keyboard, and the words on the screen change to green. The control room has a white wall with several red and green lights and some grey panels. The man continues typing on the keyboard. The shot remains static throughout the video, focusing on the man and the computer screen.<AUDCAP>A consistent mechanical whirring sound is present, accompanied by a low, guttural throat-clearing sound from a male voice and faint keyboard typing clicks.<ENDAUDCAP>",/cpfs01/gongshukai/datasets/matrix_data/video/771c44f8a5a53139ec8c_064_sdr_2.mp4,/cpfs01/gongshukai/datasets/matrix_data/audio/771c44f8a5a53139ec8c_064_sdr_2.wav,136,1608,804
"The video opens with a close-up shot of a gloved hand holding a black, rectangular device, approximately 10-15 cm long. The device features a red digital display at the top, showing the text '72.9 F.' Below the display, a small red lever is visible, with a vent-like grill at the bottom. In the background, out of focus, is another device with a red digital display that reads '72°'. The gloved hand, made of a dark, slightly reflective material, gently grips the device from the sides. As the video progresses, the display on the handheld device changes from '72.9 F' to '72.8 F', indicating a slight drop in the temperature reading. The gloved hand remains steady throughout, maintaining its grip on the device. The background device remains out of focus, but its red digital display is still visible.<AUDCAP>A low, continuous electronic hum or fan sound is present throughout the audio.<ENDAUDCAP>",/cpfs01/gongshukai/datasets/matrix_data/video/771c44f8a5a53139ec8c_065_sdr_9.mp4,/cpfs01/gongshukai/datasets/matrix_data/audio/771c44f8a5a53139ec8c_065_sdr_9.wav,215,1608,804
"The video starts with a close-up shot of a white ceiling with a rectangular opening in the center. The opening is dark, revealing a glimpse of red light within. As the camera slowly zooms out and moves downward, a person's head, wearing glasses and a headset, emerges from the opening, hanging upside down. The person's face is visible, and they are looking towards the camera. As the camera continues to move, the person's upper torso comes into view, revealing a black shirt and a gray glove on their right hand, holding a small dark object. The shot is a low-angle shot, looking up at the person. The background consists of white walls with rectangular panels and some small, circular lights on the ceiling. The lighting is soft and even, casting a light purple hue on the white surfaces.<AUDCAP>A continuous, low-frequency hum, with a subtle, high-pitched whirring electronic sound, suggesting machinery or an enclosed environment.<ENDAUDCAP>",/cpfs01/gongshukai/datasets/matrix_data/video/771c44f8a5a53139ec8c_061_sdr_8.mp4,/cpfs01/gongshukai/datasets/matrix_data/audio/771c44f8a5a53139ec8c_061_sdr_8.wav,215,1608,804
